Kode Astra,Nama Barang,Kode Group,Kode Sub Group,Kode Satuan,Kode Rak,Harga Jual,Discount
070MFMBZC130,STOPPER PLATE,HGP,,PCS,,791000.00,15
070MFMBZC130IN,STOPPER PLATE,HGP,,PCS,,0.00,15
070MFMCJ0100,BALL RACE INSTALLER 47 MM,HGP,,PCS,,1473000.00,15
070MFMCJ0200,BALL RACE INSTALLER 55 MM,HGP,,PCS,,503000.00,15
070MFMEC0400,"BASE, 101x109x65 MM",HGP,,PCS,,668000.00,15
070MFMEN0100,INSTALLER BEARING,HGP,,PCS,,0.00,15
070MFMEN0100IN,INSTALLER BEARING,HGP,,PCS,,128000.00,15
070MFMKC0100,RACE REMOVER ATT 69 MM,HGP,,PCS,,1105000.00,15
070MFMKC0200,RACE REMOVER ATT 95 MM,HGP,,PCS,,793000.00,15
070MFMKC0300,BASE ATTACHMENT 72?100,HGP,,PCS,,1229000.00,15
070MG0010100,TENSIONER LIFTER STOPPER,HGP,,PCS,,2460000.00,15
070MG0010100IN,TENSIONER LIFTER STOPPER,HGP,,PCS,,358000.00,15
070MGMKC0100,PISTON BASE SET,HGP,,PCS,,4346000.00,15
070MGMKC0200,ADJUST BOLT SHAFT,HGP,,PCS,,793000.00,15
070MHMJT0100,CUTTER INTERIOR 28MM,HGP,,PCS,,0.00,15
070MH-MJT0200,CUTTER INTERIOR 32MM,HGP,,PCS,,0.00,15
070MHMKR0100,INT CUTTER 32MM (52.5 DEGREE IN),HGP,,PCS,,0.00,15
070MJ0010101,"ATT,OIL PRESSURE GAUGE",HGP,,PCS,,3496000.00,15
070MJ-K260100,PRESSURE GAUGE ATTACH. SET,HGP,,PCS,,0.00,15
070MJKPHT200,"GAUGE ATT, FUEL PRESS.",HGP,,PCS,,733000.00,15
070MJ-MJT0100,INS. TOOL VALVE TIMING RR,HGP,,PCS,,0.00,15
070MJ-MJT0200,INS. TOOL VALVE TIMING RR,HGP,,PCS,,0.00,15
070MJMKC0100,STEERING BRIDGE LOCK PIN,HGP,,PCS,,384000.00,15
070MKK400100,COOLING SYSTEM TESTER ADP.,HGP,,PCS,,5403000.00,15
070MK-MJT0100,PLATE SET ENG HANGER,HGP,,PCS,,0.00,15
070MZ0010300,SCS CONNECTOR 6P,HGP,,PCS,,265000.00,15
070MZ0010300IN,SCS CONNECTOR 6P,HGP,,PCS,,60000.00,15
070MZK530100,OBD ADAPTER HARNESS,HGP,,PCS,,0.00,15
070MZMEC0101,ADP.TEST HARNESS,HGP,,PCS,,212000.00,15
070MZMGE0100,TEST HARNESS ADAPTOR,HGP,,PCS,,114000.00,15
070MZMKC0100,SRS. SIMULATOR LEAD. MC,HGP,,PCS,,0.00,15
070MZMKC0200,TPMS. TRIGGER TOOL,HGP,,PCS,,9386000.00,15
070PDZX20100,"DRIVER ATTACHMENT, 100 MM",HGP,,PCS,,1226000.00,15
070PH-Z0D0100,INTERIOR CUTTER 24MM(60?IN/EX),HGP,,PCS,,0.00,15
070PZZY30100,DLC SHORT CONNECTOR,HGP,,PCS,,146000.00,15
070PZZY3010L,SCS CONNECTOR,HGP,,PCS,,23000.00,15
072240050002IN,Clucth Center Holder,HGP,,PCS,,0.00,15
072250030000IN,Universal Holder,HGP,,PCS,,0.00,15
072KLFFBWSL,FORK BOLT WRENCH SET L,HGP,,PCS,,0.00,15
07300CBRRED,PADDOCK CBR150/250 RED,HGP,,PCS,,457000.00,15
07300K64A00,NEW REAR PADDOCK CBR150/250,HGP,,PCS,,558000.00,15
07303-0000001,SPARK PLUG FEELER GAUGE,HGP,,PCS,,0.00,15
07303-0000002,PLASTIC GAUGE,HGP,,PCS,,0.00,15
073030030001,THICK-TAPE 0.03MM,HGP,,PCS,,224000.00,15
073030050001,"THICK-TAPE,0.05MM",HGP,,PCS,,429000.00,15
073030060001,"THICK-TAPE,0.06MM",HGP,,PCS,,245000.00,15
073030100001,"THICK-TAPE,0.1MM",HGP,,PCS,,164000.00,15
073030150001,"THICK-TAPE, 0.15MM",HGP,,PCS,,172000.00,15
073030250001,"THICK-TAPE, 0.25MM",HGP,,PCS,,243000.00,15
07303102010,SABER 70,HGP,,PCS,,0.00,15
07303SIW01SD,SABER STANDING DISPENSER,HGP,,PCS,,0.00,15
07308000LIB,LIB DRUM SET,HGP,,PCS,,0.00,15
07308-00BTJ85,BATTERY TESTER,HGP,,PCS,,0.00,15
073080MB2020,BATTERY CHARGER MF,HGP,,PCS,,1253000.00,15
07308MB2040N,BATTERY CHARGER MB 2040,HGP,,PCS,,2503000.00,15
07340-0007010,TAPPER GAUGES,HGP,,PCS,,0.00,15
073400010000,VERNIER CALIPER,HGP,,PCS,,506000.00,15
07340001000D,DIGITAL VERNIER CALIPER,HGP,,PCS,,1883000.00,15
07340-0182111,STEEL RULES 150 MM,HGP,,PCS,,0.00,15
07340-0182131,STEEL RULES 300 MM,HGP,,PCS,,0.00,15
07341001000N,OUTSIDE MICROMTR 0-25,HGP,,PCS,,669000.00,15
07341002000N,OUTSIDE MICROMTR 25-50,HGP,,PCS,,843000.00,15
07341003000N,OUTSIDE MICROMETER 50-75,HGP,,PCS,,2433000.00,15
07341D293230,OUTSIDE DIGITAL MICROMETER 0-25MM,HGP,,PCS,,1922000.00,15
07341D293231,OUTSIDE DIGITAL MICROMETER 25-50MM,HGP,,PCS,,2206000.00,15
07342000T362,TORQUE ANGLE 1/2SQ,HGP,,PCS,,578000.00,15
07342001000N,DIAL INDICATORS/0.001,HGP,,PCS,,1340000.00,15
07342004000N,INSIDE MICROMETER 5-30,HGP,,PCS,,5831000.00,15
07342005000N,DIAL TEST INDICATORS/0.001,HGP,,PCS,,881000.00,15
07342006000N,TORQUE WRENCH DB25N-S,HGP,,PCS,,1963000.00,15
07342007000N,TORQUE WRENCH DB200N-S,HGP,,PCS,,2313000.00,15
07342-008000N,DIGITAL MULTIMETER,HGP,,PCS,,0.00,15
0734200CL25N,INT CHANGEABLE TORQ 5-25NM,HGP,,PCS,,1804000.00,15
0734200KE303,RADIATOR CAP TESTER,HGP,,PCS,,4803000.00,15
0734200QL025N,TORQUE WRENCH RACHET 5-25NM,HGP,,PCS,,1325000.00,15
0734200QL040N,TORQUE WRH. RACHET 5-40NM,HGP,,PCS,,1953000.00,15
0734200QL100N,TORQUE WRENCH RACHET 20-100NM,HGP,,PCS,,1928000.00,15
0734200QL200N,TORQUE WRENCH RACHET 40-200 NM,HGP,,PCS,,2418000.00,15
07342-00RT100,RADIATOR CAP TESTER,HGP,,PCS,,0.00,15
0734200SH10D,INT CHANGEABLE HEAD 10 MM,HGP,,PCS,,504000.00,15
07342-0SK6592,VOLT TEST AC400/600V DC600V,HGP,,PCS,,0.00,15
0734230500223,NEW BATTERY LOAD TESTER,HGP,,PCS,,0.00,15
07342-34525110,INSIDE DIGITAL MICROMETER 25-50MM,HGP,,PCS,,0.00,15
0734290FN922,DIGITAL MULTIMETER 90F NEW,HGP,,PCS,,683000.00,15
07342BT35000,BATTERY LOAD TESTER,HGP,,PCS,,4003000.00,15
07342KE20100,COMPRESSION GAUGE SET,HGP,,PCS,,4074000.00,15
07342KE2010N,COMPRESSION GAUGE,HGP,,PCS,,2003000.00,15
07342-KE5070N,TIMING LIGHT,HGP,,PCS,,0.00,15
07342KEKATMB30,BATTERY LOAD TESTER T2,HGP,,PCS,,0.00,15
07342KF2164,BRAKE BLEEDER,HGP,,PCS,,3006000.00,15
07342KLIN25EN,TORQUE WRENCH 5-25 N.M,HGP,,PCS,,0.00,15
07342KLINN50L,INSULATION TORQUE DRIVER,HGP,,PCS,,0.00,15
07342LTD50623,TORQ SCREWDRIVER LTD500CN,HGP,,PCS,,0.00,15
07342NTD00623,TORQ SCREWDRIVER NTD500CN,HGP,,PCS,,0.00,15
07342RNTD0623,TORQ SCREWDRIVER RNTD500CN,HGP,,PCS,,0.00,15
07342RTD50623,TORQ SCREWDRIVER RTD500CN,HGP,,PCS,,0.00,15
07342STARNICT3,BATTERY LOAD TESTER T3,HGP,,PCS,,0.00,15
07343003000N,BORE GAGE 35-60/0.001,HGP,,PCS,,3233000.00,15
07343003MT35,BORE GAUGE 18-35,HGP,,PCS,,3006000.00,15
07343003MT36,BORE GAUGE 35-60,HGP,,PCS,,3106000.00,15
07343003MT38,BORE GAUGE 50-150,HGP,,PCS,,3306000.00,15
073450020000,MAGNETIC STANDS,HGP,,PCS,,413000.00,15
07345CRF00IN,MOTORCYCLE HANGER CRF,HGP,,PCS,,0.00,15
07345K6400IN,FRONT WHEEL STAND,HGP,,PCS,,1095000.00,15
07345-KF1710N,HYDROMETER,HGP,,PCS,,0.00,15
0736200071023,SPANNER WRENCH 29 MM,HGP,,PCS,,0.00,15
0736200081023,SOCKET WRENCH 26 1/2"",HGP,,PCS,,0.00,15
0736200091023,VALVE BIT SOCKET,HGP,,PCS,,0.00,15
0736200101023,PICK AND HOOK SET,HGP,,PCS,,0.00,15
0736200111023,SOCKET WRENCH DRIVER,HGP,,PCS,,0.00,15
07362-00500001R,BIKE LIFT PUMP R1,HGP,,PCS,,0.00,15
07362005000029,HANDLE REPLACMENT PUMP,HGP,,PCS,,0.00,15
073620050000A,"BIKE LIFT ASSY, BIRU",HGP,,PCS,,8500000.00,15
073620050000R,BIKE LIFT PUMP TIPE 3,HGP,,PCS,,4861000.00,15
073620050001A,"BIKE LIFT ASSY, MERAH",HGP,,PCS,,11054000.00,15
073620050002IN,"BIKE LIFT ASSY, MERAH",HGP,,PCS,,11996000.00,15
07362-0050200,BIKE LIFT PUMP,HGP,,PCS,,0.00,15
07362-0050200R,BIKE LIFT PUMP,HGP,,PCS,,0.00,15
073620060000,BRACKET PUMP,HGP,,PCS,,368000.00,15
07362BL5000H,HYDROLIC PACKING BL PUMP,HGP,,PCS,,109000.00,15
07362BL5000P,PNEUMATIC PACKING BL PUMP,HGP,,PCS,,93000.00,15
07362OLIPUMP,OLI BIKE LIFT PUMP,HGP,,PCS,,51000.00,15
07365-0020000,"PARTS,WASHING CLEANER",HGP,,PCS,,0.00,15
073710000001,STOPPER KIT BRAKE LINE,HGP,,PCS,,2206000.00,15
073710000021,MOTORCYCLE TIRE CHANGER,HGP,,PCS,,52606000.00,15
073710000060,MOTORCYCLE WHEEL BALANCER,HGP,,PCS,,76006000.00,15
0737100000723,REPAIR KIT PUMP TIPE 2,HGP,,PCS,,0.00,15
07371-0000150,DOUBLE BENCH GRINDER,HGP,,PCS,,0.00,15
0737100010224,SET INGCO CACLI2018,HGP,,PCS,,0.00,15
0737100010623,MOBILE TIRE CHANGER NEW,HGP,,PCS,,0.00,15
0737100010823,TOOLS KIT ESSENSIAL PUMP 2,HGP,,PCS,,0.00,15
0737100010923,ASSY HOSE & NOZZLE,HGP,,PCS,,0.00,15
0737100011023,LIQUID FLINTKOTE DITON,HGP,,PCS,,0.00,15
0737100021023,RUST PROTECTION PROTERA,HGP,,PCS,,0.00,15
0737100030323,PENGUNGKIT TIRE CHANGER,HGP,,PCS,,0.00,15
0737100031023,FLINTKOTE PAINT SEIV,HGP,,PCS,,0.00,15
0737100040323,SHAFT CTRNG TIRE CHANGER,HGP,,PCS,,0.00,15
0737100041023,THINNER-B PAINT SEIV,HGP,,PCS,,0.00,15
0737100051023,AUTO PUNCH,HGP,,PCS,,0.00,15
0737100061023,WASHING TOOLS,HGP,,PCS,,0.00,15
0737100071023,NOXUDOL 700 (PELL),HGP,,PCS,,0.00,15
0737100091023,HOSE PU 2X4 MM,HGP,,PCS,,0.00,15
07371000T15T,HYDRAULIC PRESS 15T,HGP,,PCS,,24006000.00,15
0737100101023,NOZZLE DIAMETER 1X7 MM,HGP,,PCS,,0.00,15
0737100111023,SPRAY GUN,HGP,,PCS,,0.00,15
073710011311B,PNEUMATIC WRENCH SET,HGP,,PCS,,1845000.00,15
0737100121023,MAGNAFLUX DEVELOPER,HGP,,PCS,,0.00,15
0737100131023,REGULATOR,HGP,,PCS,,0.00,15
0737100141023,RECOIL HOSE 5,HGP,,PCS,,0.00,15
0737100151023,REPLACEMENT AUTO PUNCH,HGP,,PCS,,0.00,15
0737100161023,NOZZLE SPRAY WAX,HGP,,PCS,,0.00,15
0737100171023,PILOT OUTER UPPER RACE,HGP,,PCS,,0.00,15
0737100181023,PILOT OUTER LOWER RACE,HGP,,PCS,,0.00,15
0737100191023,PIPA STEER. STEM INSTALLER,HGP,,PCS,,0.00,15
0737100201023,BEARING DRIV. COMB. UPPER,HGP,,PCS,,0.00,15
0737100211023,NOXUDOL 700 AEROSOL 500 ML,HGP,,PCS,,0.00,15
0737100221023,NOZZLE NOXUDOL AEROSOL,HGP,,PCS,,0.00,15
07371-004KP31,INSULATING GLOVES (THIN),HGP,,PCS,,0.00,15
0737100GDS14,CORDLESS IMPAC WRCH 200NM,HGP,,PCS,,5352000.00,15
0737100GDS18,CORDLESS IMPAC WRCH 400NM,HGP,,PCS,,9670000.00,15
0737113401M08,IMPACT SOCKET 8MM 3/8SQ,HGP,,PCS,,74000.00,15
0737113401M10,IMPACT SOCKET 10MM 3/8SQ,HGP,,PCS,,76000.00,15
0737113401M12,IMPACT SOCKET 12MM 3/8SQ,HGP,,PCS,,76000.00,15
0737113760100,EXTENSION BAR 3/8SQ,HGP,,PCS,,219000.00,15
0737114405M24,IMPACT SOCKET 24MM 1/2SQ,HGP,,PCS,,122000.00,15
0737114405M27,IMPACT SOCKET 27MM 1/2SQ,HGP,,PCS,,151000.00,15
0737114405M30,IMPACT SOCKET 30MM 1/2SQ,HGP,,PCS,,181000.00,15
0737114405M32,IMPACT SOCKET 32MM 1/2SQ,HGP,,PCS,,201000.00,15
073713012M52,HEX BIT SOCKET SET,HGP,,PCS,,408000.00,15
073713340C16,UNIVERSAL SPARK PLUG 3/8SQ,HGP,,PCS,,661000.00,15
07371376075,EXTENSION BAR 3/8SQ,HGP,,PCS,,158000.00,15
073713768N250,HINGE HANDLE 3/8SQ,HGP,,PCS,,293000.00,15
07371KLIN0363,PICK-UP TOOL,HGP,,PCS,,0.00,15
07371MTCDEVIN,MOBILE TIRE CHANGER,HGP,,PCS,,0.00,15
07371PTCDEVIN,PORTABLE TIRE CHANGER,HGP,,PCS,,0.00,15
07371PTCDEVIN02,PORTABLE TIRE CHANGER 2,HGP,,PCS,,0.00,15
07371SETB1123,INSULATOR TOOLS B,HGP,,PCS,,0.00,15
07371SETK1123,INSULATOR TOOLS A,HGP,,PCS,,0.00,15
073730041L39,SAFETY SHOES NO 39,HGP,,PCS,,0.00,15
073730041L40,SAFETY SHOES NO 40,HGP,,PCS,,0.00,15
073730041L41,SAFETY SHOES NO 41,HGP,,PCS,,0.00,15
073730041L42,SAFETY SHOES NO 42,HGP,,PCS,,0.00,15
073730041L43,SAFETY SHOES NO 43,HGP,,PCS,,0.00,15
073730041L44,SAFETY SHOES NO 44,HGP,,PCS,,0.00,15
073BBKBK50LB,BIKE LIFT ASSY BIG BIKE,HGP,,PCS,,46006000.00,15
073KF-15C1401B,BATTERY CHARGER FOR LITHIUM,HGP,,PCS,,0.00,15
074060030000,OIL PRESSURE GAUGE ATTACHMENT,HGP,,PCS,,249000.00,15
074060040004,FUEL PRESSURE GAUGE,HGP,,PCS,,1522000.00,15
074060040004IN,FUEL PRESSURE GAUGE,HGP,,PCS,,0.00,15
074060050000IN,Fuel Pump Remover,HGP,,PCS,,280000.00,15
075063000001,OIL PRESSURE GAUGE SET,HGP,,PCS,,2351000.00,15
0760000010223,ELECTRIC HYDRAULIC PUMP,HGP,,PCS,,0.00,15
0760000010323,ELECTRIC HYDRLC PUMP REP.,HGP,,PCS,,0.00,15
0760000011022,MECHANIC TRUSTER BOX DEV 1,HGP,,PCS,,0.00,15
0760000020223,BIKE LIFT FRAME SCISSOR,HGP,,PCS,,0.00,15
0760000020323,LINEAR ACTUATOR REP.,HGP,,PCS,,0.00,15
0760000021022,MECHANIC TRUSTER BOX DEV 2,HGP,,PCS,,0.00,15
0760000050523,REPL. PLASTIC HAMMER,HGP,,PCS,,53000.00,15
076000022FIN,FINAL INSPECTION TOOLS SET,HGP,,PCS,,2623000.00,15
07600002KP10,INSULATING GLOVES,HGP,,PCS,,410000.00,15
07600002KP50,INSULATOR MATT,HGP,,PCS,,0.00,15
07600-0040000,MECHANIC TRUSTER TOOLS,HGP,,PCS,,0.00,15
076000040001,MECHANIC TRUSTER BOX,HGP,,PCS,,2651000.00,15
07600-0040001R,MECHANIC TRUSTER BOX,HGP,,PCS,,0.00,15
076000040R08,MATRIC FAST COMB. WRENCH - 8MM,HGP,,PCS,,124000.00,15
076000040R10,MATRIC FAST COMB. WRENCH - 10MM,HGP,,PCS,,125000.00,15
076000040R12,MATRIC FAST COMB. WRENCH - 12MM,HGP,,PCS,,140000.00,15
076000046SET,SERVICE PIT TOOLS SET,HGP,,PCS,,5353000.00,15
07600-004KP50,INSULATOR CVR 600X1000 MM,HGP,,PCS,,0.00,15
076000050000,LOWER TRAY,HGP,,PCS,,319000.00,15
076000060000,UPPER TRAY 46,HGP,,PCS,,357000.00,15
076000070000,LOWER TRAY 46,HGP,,PCS,,336000.00,15
076000080000,FINAL INSPECTION TRAY,HGP,,PCS,,357000.00,15
0760000B4L19,DEEP SOCKET 19 MM,HGP,,PCS,,83000.00,15
0760000BP1023,SERVICE TOOLS SET TYPE C,HGP,,PCS,,0.00,15
0760000JN1023,SERVICE TOOLS SET TYPE B,HGP,,PCS,,0.00,15
0760000JT1023,SERVICE TOOLS SET TYPE F,HGP,,PCS,,0.00,15
0760000KT1023,SERVICE TOOLS SET TYPE A,HGP,,PCS,,0.00,15
0760000ST1023,SERVICE TOOLS SET TYPE D,HGP,,PCS,,0.00,15
0760000TK1023,SERVICE TOOLS SET TYPE E,HGP,,PCS,,0.00,15
0760000VP250,VISE PLIER,HGP,,PCS,,306000.00,15
07600-08080W12,WASHING CLEANER,HGP,,PCS,,0.00,15
076001100P001,ENGINE WORK BENCH,HGP,,PCS,,0.00,15
076002000P000,LONG PIT TABLE,HGP,,PCS,,0.00,15
076002000P001,SHORT PIT TABLE,HGP,,PCS,,0.00,15
076002000P002,DRAWER PIT,HGP,,PCS,,0.00,15
076002000P003,SLIDING BOX,HGP,,PCS,,0.00,15
076002KP51123,INSULATOR MATT,HGP,,PCS,,690000.00,15
0760038BAR15,3/8 EXT BAR 15MM,HGP,,PCS,,113000.00,15
0760038BIT25,TORX BIT SOCKET 25 3/8SQ,HGP,,PCS,,203000.00,15
0760038BIT40,TORX BIT SOCKET 40 3/8SQ,HGP,,PCS,,210000.00,15
07600433A1022,CONV. ADAPTER 1/2 - 3/8,HGP,,PCS,,240000.00,15
07600AP09291,MAGNET FINGER,HGP,,PCS,,218000.00,15
07600BCR0000,COVER REMOVER,HGP,,PCS,,158000.00,15
07600KK84000,THICKNESS GAUGE 100M,HGP,,PCS,,85000.00,15
07600KKIN18N50,TORQUE DRIVER,HGP,,PCS,,0.00,15
07600KL1613,SCREW DRV WOOD HDL 300MM,HGP,,PCS,,141000.00,15
07600KL1614,SCREW DRV WOOD HDL +)300MM,HGP,,PCS,,127000.00,15
07600KL16850,POWER OVAL GRIP DRIVER,HGP,,PCS,,321000.00,15
07600KL16920,T-DRIVER (-),HGP,,PCS,,137000.00,15
07600KL16950,T-HDL SCREW DRIVER (+) 2,HGP,,PCS,,88000.00,15
07600KL16960,T-DRIVER (+) 3,HGP,,PCS,,137000.00,15
07600KL17300,BALL PEEN HAMMER,HGP,,PCS,,330000.00,15
07600KL17301,BIKELIFT AIR HOSE T3,HGP,,PCS,,436000.00,15
07600KL17310,COOPER HAMMER,HGP,,PCS,,518000.00,15
07600KL17510,PLASTIC HAMMER,HGP,,PCS,,332000.00,15
07600KL23344A,CONV. ADAPTERS 3/8 - 1/2,HGP,,PCS,,240000.00,15
07600KL23764,FLEXIBLE EXT. BAR 250MM,HGP,,PCS,,266000.00,15
07600KL23770,3/8 UNIVERSAL JOINT,HGP,,PCS,,357000.00,15
07600KL24014,HEX BIT SOCKET 14 MM,HGP,,PCS,,153000.00,15
07600KL2716A,UPPER TRAY,HGP,,PCS,,308000.00,15
07600KL2M3803,HEX BIT 3 SOCKET 3/8SQ,HGP,,PCS,,113000.00,15
07600KL2M3804,HEX BIT 4 SOCKET 3/8SQ,HGP,,PCS,,95000.00,15
07600KL2M3805,HEX BIT 5 SOCKET 3/8SQ,HGP,,PCS,,113000.00,15
07600KL2M3806,HEX BIT 6 SOCKET 3/8SQ,HGP,,PCS,,113000.00,15
07600KL2M3810,HEX BIT 10 SOCKET 3/8SQ,HGP,,PCS,,119000.00,15
07600KL2M3812,3/8"" HEX BIT SOCKET 12 MM,HGP,,PCS,,130000.00,15
07600KL42000,T-BOX 9 MM,HGP,,PCS,,137000.00,15
07600KL44500,T-BALL LONG BOX 10MM,HGP,,PCS,,503000.00,15
07600KL44600,T-BALL LONG BOX 12MM,HGP,,PCS,,552000.00,15
07600KL44700,T-BALL LONG BOX 14MM,HGP,,PCS,,576000.00,15
07600KL46000,T-BOX 12 MM,HGP,,PCS,,198000.00,15
07600KL48000,T-BOX 14 MM,HGP,,PCS,,211000.00,15
07600KL49000,T-BOX 17 MM,HGP,,PCS,,246000.00,15
07600KL51000,L-BOX 10MM,HGP,,PCS,,186000.00,15
07600KLH1210,SPANNER 6X7,HGP,,PCS,,162000.00,15
07600KLH1240,SPANNER 8X9,HGP,,PCS,,162000.00,15
07600KLH1260,SPANNER 10X12,HGP,,PCS,,174000.00,15
07600KLH1290,SPANNER 12X14,HGP,,PCS,,118000.00,15
07600KLH1300,SPANNER 14X17,HGP,,PCS,,235000.00,15
07600KLH1310,SPANNER 17X19,HGP,,PCS,,259000.00,15
07600KLH1610,DRIVER (+) 2,HGP,,PCS,,101000.00,15
07600KLH1611,DRIVER (+) 3,HGP,,PCS,,174000.00,15
07600KLH1630,DRIVER (-) 100,HGP,,PCS,,125000.00,15
07600KLH1650,DRIVER (-) 150,HGP,,PCS,,162000.00,15
07600KLH1676,ELECTRICIAN DRIVER (-200,HGP,,PCS,,64000.00,15
07600KLH1677,ELECT. DRIVER (+) 200,HGP,,PCS,,64000.00,15
07600KLH1681,STUBBY DRIVER (-),HGP,,PCS,,89000.00,15
07600KLH1682,STUBBY DRIVER (+),HGP,,PCS,,76000.00,15
07600KLH1800,COMB. SPANNER 10,HGP,,PCS,,235000.00,15
07600KLH1810,COMB. SPANNER 12,HGP,,PCS,,259000.00,15
07600KLH1820,COMB. SPANNER 14,HGP,,PCS,,283000.00,15
07600KLH1830,COMBINATION SPANNER 17,HGP,,PCS,,283000.00,15
07600KLH3110,OFFSET WRENCH 8X9,HGP,,PCS,,210000.00,15
07600KLH3130,OFFSET WRENCH 10X12,HGP,,PCS,,210000.00,15
07600KLH3150,OFFSET WRENCH 12X14,HGP,,PCS,,271000.00,15
07600KLH3160,OFFSET WRENCH 14X17,HGP,,PCS,,296000.00,15
07600KLH3170,OFFSET WRENCH 17X19,HGP,,PCS,,357000.00,15
07600KLH320,OFFSET WTENCH 22 X 24,HGP,,PCS,,404000.00,15
07600KLH7170,SNAPRING PLIER OPEN,HGP,,PCS,,381000.00,15
07600KLH7180,SNAPRING PLIER CLOSE,HGP,,PCS,,381000.00,15
07600KLH7200,PLIER 200,HGP,,PCS,,185000.00,15
07600KLH8100,NIPPER 150,HGP,,PCS,,381000.00,15
07600KLH8200,LONGNOSE CUT PLIER 150,HGP,,PCS,,381000.00,15
07600KLHCW22,COMBINATION SPANER 22MM,HGP,,PCS,,196000.00,15
07600KLHCW24,COMBINATION SPANER 24MM,HGP,,PCS,,206000.00,15
07600KLHCW27,COMBINATION SPANER 27MM,HGP,,PCS,,286000.00,15
07600KLHCW32,COMBINATION SPANER 32 MM,HGP,,PCS,,181000.00,15
07600KLIN0017,SPANNER 7,HGP,,PCS,,0.00,15
07600KLIN0018,SPANNER 8,HGP,,PCS,,0.00,15
07600KLIN0037,OFFSET WRENCH 7 MM,HGP,,PCS,,0.00,15
07600KLIN0038,OFFSET WRENCH 8 MM,HGP,,PCS,,0.00,15
07600KLIN0110,SPANNER 10,HGP,,PCS,,0.00,15
07600KLIN0112,SPANNER 12,HGP,,PCS,,0.00,15
07600KLIN0114,SPANNER 14,HGP,,PCS,,0.00,15
07600KLIN027B,INSULATOR TOOL SET B,HGP,,PCS,,0.00,15
07600KLIN027F,INSULATOR TOOL FULL SET,HGP,,PCS,,23510000.00,15
07600KLIN027S,INSULATOR TOOL SET A,HGP,,PCS,,0.00,15
07600KLIN0310,OFFSET WRENCH 10 MM,HGP,,PCS,,0.00,15
07600KLIN0312,OFFSET WRENCH 12 MM,HGP,,PCS,,0.00,15
07600KLIN0314,OFFSET WRENCH 14 MM,HGP,,PCS,,0.00,15
07600KLIN07EN,SOCKET WRENCH 7 MM,HGP,,PCS,,0.00,15
07600KLIN08EN,SOCKET WRENCH 8 MM,HGP,,PCS,,0.00,15
07600KLIN100EN,EXTETNTION BAR 100 MM,HGP,,PCS,,0.00,15
07600KLIN10EN,SOCKET WRENCH 10 MM,HGP,,PCS,,0.00,15
07600KLIN10ENL,LONG SOCKET WRENCH 10MM,HGP,,PCS,,0.00,15
07600KLIN11AHM,INSULATOR TOOL SET,HGP,,PCS,,8332000.00,15
07600KLIN12EN,SOCKET WRENCH 12 MM,HGP,,PCS,,0.00,15
07600KLIN14EN,SOCKET WRENCH 14 MM,HGP,,PCS,,0.00,15
07600KLIN1602,DRIVER (-) #2,HGP,,PCS,,0.00,15
07600KLIN1603,DRIVER (-) #3,HGP,,PCS,,0.00,15
07600KLIN1605,DRIVER (-) #5,HGP,,PCS,,0.00,15
07600KLIN1609,DRIVER (+) #9,HGP,,PCS,,0.00,15
07600KLIN1610,DRIVER (+) #10,HGP,,PCS,,498000.00,15
07600KLIN1611,DRIVER (+) #11,HGP,,PCS,,0.00,15
07600KLIN2311,SPINNER HANDLE 3/8 SQ,HGP,,PCS,,0.00,15
07600KLIN285,T HANDLE 3/8 SQ,HGP,,PCS,,0.00,15
07600KLIN50EN,EXTETNTION BAR 50 MM,HGP,,PCS,,0.00,15
07600KLK1751,COMBINATION HAMMER,HGP,,PCS,,408000.00,15
07600KLK1751H,REPLACEMENT PLASTIC HAMMER,HGP,,PCS,,0.00,15
07600KLK179C,COMB. SPANNER 8,HGP,,PCS,,223000.00,15
07600KLK2209,SOCKET 7MM (3/8),HGP,,PCS,,103000.00,15
07600KLK2211,SOCKET 8MM (3/8),HGP,,PCS,,0.00,15
07600KLK2213,SOCKET10MM(3/8),HGP,,PCS,,103000.00,15
07600KLK2215,SOCKET12MM(3/8),HGP,,PCS,,103000.00,15
07600KLK2217,SOCKET14MM(3/8),HGP,,PCS,,111000.00,15
07600KLK2218,SOCKET17MM(3/8),HGP,,PCS,,111000.00,15
07600KLK2220,SOCKET19MM(3/8),HGP,,PCS,,111000.00,15
07600KLK2221A,SOCKET 22MM(3/8),HGP,,PCS,,135000.00,15
07600KLK2223A,SOCKET 24MM(3/8),HGP,,PCS,,147000.00,15
07600KLK2255,SLIDING T-HANDLE (3/8),HGP,,PCS,,274000.00,15
07600KLK230B,SOCKET 36MM (1/2 SQ),HGP,,PCS,,0.00,15
07600KLK2405,"SPARKPLUG, LK 16 MM",HGP,,PCS,,380000.00,15
07600-KLK2407,"EXT. BAR HEX 3/8, 15 MM",HGP,,PCS,,0.00,15
07600KLK2416,SLIM PLUG WRCH 3/8SQ -16MM,HGP,,PCS,,391000.00,15
07600KLK2TSRH,SLIDING RATCHET HDL (3/8),HGP,,PCS,,1221000.00,15
07600-KLK320HK,OFFSET WRENCH 22x24,HGP,,PCS,,0.00,15
07600-KLK9100,L-SHAVE BALL POINT HEX,HGP,,PCS,,0.00,15
07600S813001,CRIMPING PLIER SET,HGP,,PCS,,2346000.00,15
